"gene_symbol","present_in_gpl14951_symbol_or_ilmn_gene","intentionally_modernized"
"DSCR3",TRUE,FALSE
"DSCR4",TRUE,FALSE
"DSCR5",TRUE,FALSE
"DSCR6",TRUE,FALSE
"DSCR8",TRUE,FALSE
"DSCR9",TRUE,FALSE
"DSE",TRUE,FALSE
"DSEL",TRUE,FALSE
"DSG1",TRUE,FALSE
"DSG2",TRUE,FALSE
"DSG3",TRUE,FALSE
"DSG4",TRUE,FALSE
"DSN1",TRUE,FALSE
"DSP",TRUE,FALSE
"DSPP",TRUE,FALSE
"DST",TRUE,FALSE
"DSTN",TRUE,FALSE
"DSTYK",TRUE,FALSE
"DTD1",TRUE,FALSE
"DTL",TRUE,FALSE
"DTNA",TRUE,FALSE
"DTNB",TRUE,FALSE
"DTNBP1",TRUE,FALSE
"DTWD1",TRUE,FALSE
"DTWD2",TRUE,FALSE
"DTX1",TRUE,FALSE
"DTX2",TRUE,FALSE
"DTX3",TRUE,FALSE
"DTX3L",TRUE,FALSE
"DTYMK",TRUE,FALSE
"DUB3",TRUE,FALSE
"DULLARD",TRUE,FALSE
"DUOX1",TRUE,FALSE
"DUOX2",TRUE,FALSE
"DUOXA1",TRUE,FALSE
"DUOXA2",TRUE,FALSE
"DUPD1",TRUE,FALSE
"DUS1L",TRUE,FALSE
"DUS2L",TRUE,FALSE
"DUS3L",TRUE,FALSE
"DUS4L",TRUE,FALSE
"DUSP1",TRUE,FALSE
"DUSP10",TRUE,FALSE
"DUSP11",TRUE,FALSE
"DUSP12",TRUE,FALSE
"DUSP13",TRUE,FALSE
"DUSP14",TRUE,FALSE
"DUSP15",TRUE,FALSE
"DUSP16",TRUE,FALSE
"DUSP18",TRUE,FALSE
"DUSP19",TRUE,FALSE
"DUSP2",TRUE,FALSE
"DUSP21",TRUE,FALSE
"DUSP22",TRUE,FALSE
"DUSP23",TRUE,FALSE
"DUSP26",TRUE,FALSE
"DUSP27",TRUE,FALSE
"DUSP28",TRUE,FALSE
"DUSP3",TRUE,FALSE
"DUSP4",TRUE,FALSE
"DUSP5",TRUE,FALSE
"DUSP5P",TRUE,FALSE
"DUSP6",TRUE,FALSE
"DUSP7",TRUE,FALSE
"DUSP8",TRUE,FALSE
"DUSP9",TRUE,FALSE
"DUT",TRUE,FALSE
"DUX1",TRUE,FALSE
"DUX2",TRUE,FALSE
"DUX3",TRUE,FALSE
"DUX4",TRUE,FALSE
"DUX4C",TRUE,FALSE
"DUX5",TRUE,FALSE
"DUXA",TRUE,FALSE
"DUXAP3",TRUE,FALSE
"DVL1",TRUE,FALSE
"DVL2",TRUE,FALSE
"DVL3",TRUE,FALSE
"DYDC1",TRUE,FALSE
"DYDC2",TRUE,FALSE
"DYM",TRUE,FALSE
"DYNC1H1",TRUE,FALSE
"DYNC1I1",TRUE,FALSE
"DYNC1I2",TRUE,FALSE
"DYNC1LI1",TRUE,FALSE
"DYNC1LI2",TRUE,FALSE
"DYNC2H1",TRUE,FALSE
"DYNC2LI1",TRUE,FALSE
"DYNLL1",TRUE,FALSE
"DYNLL2",TRUE,FALSE
"DYNLRB1",TRUE,FALSE
"DYNLRB2",TRUE,FALSE
"DYNLT1",TRUE,FALSE
"DYNLT3",TRUE,FALSE
"DYRK1A",TRUE,FALSE
"DYRK1B",TRUE,FALSE
"DYRK2",TRUE,FALSE
"DYRK3",TRUE,FALSE
"DYRK4",TRUE,FALSE
"DYSF",TRUE,FALSE
"DYSFIP1",TRUE,FALSE
"DYTN",TRUE,FALSE
"DYX1C1",TRUE,FALSE
"DZIP1",TRUE,FALSE
"DZIP1L",TRUE,FALSE
"DZIP3",TRUE,FALSE
"E2F1",TRUE,FALSE
"E2F2",TRUE,FALSE
"E2F3",TRUE,FALSE
"E2F4",TRUE,FALSE
"E2F5",TRUE,FALSE
"E2F6",TRUE,FALSE
"E2F7",TRUE,FALSE
"E2F8",TRUE,FALSE
"E4F1",TRUE,FALSE
"EAF1",TRUE,FALSE
"EAF2",TRUE,FALSE
"EAPP",TRUE,FALSE
"EARS2",TRUE,FALSE
"EBAG9",TRUE,FALSE
"EBF1",TRUE,FALSE
"EBF2",TRUE,FALSE
"EBF3",TRUE,FALSE
"EBF4",TRUE,FALSE
"EBI2",TRUE,FALSE
"EBI3",TRUE,FALSE
"EBNA1BP2",TRUE,FALSE
"EBP",TRUE,FALSE
"ECAT1",TRUE,FALSE
"ECD",TRUE,FALSE
"ECE1",TRUE,FALSE
"ECE2",TRUE,FALSE
"ECEL1",TRUE,FALSE
"ECGF1",TRUE,FALSE
"ECH1",TRUE,FALSE
"ECHDC1",TRUE,FALSE
"ECHDC2",TRUE,FALSE
"ECHDC3",TRUE,FALSE
"ECHS1",TRUE,FALSE
"ECM1",TRUE,FALSE
"ECM2",TRUE,FALSE
"ECSCR",TRUE,FALSE
"ECSIT",TRUE,FALSE
"ECT2",TRUE,FALSE
"EDA",TRUE,FALSE
"EDA2R",TRUE,FALSE
"EDAR",TRUE,FALSE
"EDARADD",TRUE,FALSE
"EDC3",TRUE,FALSE
"EDC4",TRUE,FALSE
"EDEM1",TRUE,FALSE
"EDEM2",TRUE,FALSE
"EDEM3",TRUE,FALSE
"EDF1",TRUE,FALSE
"EDG1",TRUE,FALSE
"EDG4",TRUE,FALSE
"EDG7",TRUE,FALSE
"EDIL3",TRUE,FALSE
"EDN1",TRUE,FALSE
"EDN2",TRUE,FALSE
"EDN3",TRUE,FALSE
"EDNRA",TRUE,FALSE
"EDNRB",TRUE,FALSE
"EEA1",TRUE,FALSE
"EED",TRUE,FALSE
"EEF1A1",TRUE,FALSE
"EEF1A2",TRUE,FALSE
"EEF1AL7",TRUE,FALSE
"EEF1B2",TRUE,FALSE
"EEF1D",TRUE,FALSE
"EEF1E1",TRUE,FALSE
"EEF1G",TRUE,FALSE
"EEF2",TRUE,FALSE
"EEF2K",TRUE,FALSE
"EEFSEC",TRUE,FALSE
"EEPD1",TRUE,FALSE
"EFCAB1",TRUE,FALSE
"EFCAB2",TRUE,FALSE
"EFCAB3",TRUE,FALSE
"EFCAB4A",TRUE,FALSE
"EFCAB4B",TRUE,FALSE
"EFCAB5",TRUE,FALSE
"EFCAB6",TRUE,FALSE
"EFCAB7",TRUE,FALSE
"EFCBP1",TRUE,FALSE
"EFEMP1",TRUE,FALSE
"EFEMP2",TRUE,FALSE
"EFHA1",TRUE,FALSE
"EFHA2",TRUE,FALSE
"EFHB",TRUE,FALSE
"EFHC1",TRUE,FALSE
"EFHC2",TRUE,FALSE
"EFHD1",TRUE,FALSE
"EFHD2",TRUE,FALSE
"EFNA1",TRUE,FALSE
"EFNA2",TRUE,FALSE
"EFNA3",TRUE,FALSE
"EFNA4",TRUE,FALSE
"EFNA5",TRUE,FALSE
"EFNB1",TRUE,FALSE
"EFNB2",TRUE,FALSE
"EFNB3",TRUE,FALSE
"EFR3A",TRUE,FALSE
"EFR3B",TRUE,FALSE
"EFS",TRUE,FALSE
"EFTUD1",TRUE,FALSE
"EFTUD2",TRUE,FALSE
"EGF",TRUE,FALSE
"EGFL6",TRUE,FALSE
"EGFL7",TRUE,FALSE
"EGFL8",TRUE,FALSE
"EGFLAM",TRUE,FALSE
"EGFR",TRUE,FALSE
"EGLN1",TRUE,FALSE
"EGLN2",TRUE,FALSE
"EGLN3",TRUE,FALSE
"EGOT",TRUE,FALSE
"EGR1",TRUE,FALSE
"EGR2",TRUE,FALSE
"EGR3",TRUE,FALSE
"EGR4",TRUE,FALSE
"EHBP1",TRUE,FALSE
"EHBP1L1",TRUE,FALSE
"EHD1",TRUE,FALSE
"EHD2",TRUE,FALSE
"EHD3",TRUE,FALSE
"EHD4",TRUE,FALSE
"EHF",TRUE,FALSE
"EHHADH",TRUE,FALSE
"EHMT1",TRUE,FALSE
"EHMT2",TRUE,FALSE
"EI24",TRUE,FALSE
"EID1",TRUE,FALSE
"EID2",TRUE,FALSE
"EID2B",TRUE,FALSE
"EID3",TRUE,FALSE
"EIF1",TRUE,FALSE
"EIF1AD",TRUE,FALSE
"EIF1AX",TRUE,FALSE
"EIF1AY",TRUE,FALSE
"EIF1B",TRUE,FALSE
"EIF2A",TRUE,FALSE
"EIF2AK1",TRUE,FALSE
"EIF2AK2",TRUE,FALSE
"EIF2AK3",TRUE,FALSE
"EIF2AK4",TRUE,FALSE
"EIF2B1",TRUE,FALSE
"EIF2B2",TRUE,FALSE
"EIF2B3",TRUE,FALSE
"EIF2B4",TRUE,FALSE
"EIF2B5",TRUE,FALSE
"EIF2C1",TRUE,FALSE
"EIF2C2",TRUE,FALSE
"EIF2C3",TRUE,FALSE
"EIF2C4",TRUE,FALSE
"EIF2S1",TRUE,FALSE
"EIF2S2",TRUE,FALSE
"EIF2S3",TRUE,FALSE
"EIF3A",TRUE,FALSE
"EIF3B",TRUE,FALSE
"EIF3C",TRUE,FALSE
"EIF3CL",TRUE,FALSE
"EIF3D",TRUE,FALSE
"EIF3E",TRUE,FALSE
"EIF3F",TRUE,FALSE
"EIF3G",TRUE,FALSE
"EIF3H",TRUE,FALSE
"EIF3I",TRUE,FALSE
"EIF3J",TRUE,FALSE
"EIF3K",TRUE,FALSE
"EIF3L",TRUE,FALSE
"EIF3M",TRUE,FALSE
"EIF4A1",TRUE,FALSE
"EIF4A2",TRUE,FALSE
"EIF4A3",TRUE,FALSE
"EIF4B",TRUE,FALSE
"EIF4E",TRUE,FALSE
"EIF4E2",TRUE,FALSE
"EIF4E3",TRUE,FALSE
"EIF4EBP1",TRUE,FALSE
"EIF4EBP2",TRUE,FALSE
"EIF4EBP3",TRUE,FALSE
"EIF4ENIF1",TRUE,FALSE
"EIF4G1",TRUE,FALSE
"EIF4G2",TRUE,FALSE
"EIF4G3",TRUE,FALSE
"EIF4H",TRUE,FALSE
"EIF5",TRUE,FALSE
"EIF5A",TRUE,FALSE
"EIF5A2",TRUE,FALSE
"EIF5B",TRUE,FALSE
"EIF6",TRUE,FALSE
"ELA1",TRUE,FALSE
"ELA2A",TRUE,FALSE
"ELA3A",TRUE,FALSE
"ELAC1",TRUE,FALSE
"ELAC2",TRUE,FALSE
"ELANE",TRUE,FALSE
"ELAVL1",TRUE,FALSE
"ELAVL2",TRUE,FALSE
"ELAVL3",TRUE,FALSE
"ELAVL4",TRUE,FALSE
"ELF1",TRUE,FALSE
"ELF2",TRUE,FALSE
"ELF3",TRUE,FALSE
"ELF4",TRUE,FALSE
"ELF5",TRUE,FALSE
"ELFN1",TRUE,FALSE
"ELFN2",TRUE,FALSE
"ELK1",TRUE,FALSE
"ELK3",TRUE,FALSE
"ELK4",TRUE,FALSE
"ELL",TRUE,FALSE
"ELL2",TRUE,FALSE
"ELL3",TRUE,FALSE
"ELMO1",TRUE,FALSE
"ELMO2",TRUE,FALSE
"ELMO3",TRUE,FALSE
"ELMOD1",TRUE,FALSE
"ELMOD2",TRUE,FALSE
"ELMOD3",TRUE,FALSE
"ELN",TRUE,FALSE
"ELOF1",TRUE,FALSE
"ELOVL1",TRUE,FALSE
"ELOVL2",TRUE,FALSE
"ELOVL3",TRUE,FALSE
"ELOVL4",TRUE,FALSE
"ELOVL5",TRUE,FALSE
"ELOVL6",TRUE,FALSE
"ELOVL7",TRUE,FALSE
"ELP2",TRUE,FALSE
"ELP2P",TRUE,FALSE
"ELP3",TRUE,FALSE
"ELP4",TRUE,FALSE
"ELSPBP1",TRUE,FALSE
"ELTD1",TRUE,FALSE
"EMB",TRUE,FALSE
"EMCN",TRUE,FALSE
"EMD",TRUE,FALSE
"EME1",TRUE,FALSE
"EME2",TRUE,FALSE
"EMG1",TRUE,FALSE
"EMID1",TRUE,FALSE
"EMID2",TRUE,FALSE
"EMILIN1",TRUE,FALSE
"EMILIN2",TRUE,FALSE
"EMILIN3",TRUE,FALSE
"EML1",TRUE,FALSE
"EML2",TRUE,FALSE
"EML3",TRUE,FALSE
"EML4",TRUE,FALSE
"EML5",TRUE,FALSE
"EMP1",TRUE,FALSE
"EMP2",TRUE,FALSE
"EMP3",TRUE,FALSE
"EMR1",TRUE,FALSE
"EMR2",TRUE,FALSE
"EMR3",TRUE,FALSE
"EMR4",TRUE,FALSE
"EMR4P",TRUE,FALSE
"EMX1",TRUE,FALSE
"EMX2",TRUE,FALSE
"EMX2OS",TRUE,FALSE
"EN1",TRUE,FALSE
"EN2",TRUE,FALSE
"ENAH",TRUE,FALSE
"ENAM",TRUE,FALSE
"ENC1",TRUE,FALSE
"ENDOG",TRUE,FALSE
"ENG",TRUE,FALSE
"ENHO",TRUE,FALSE
"ENKUR",TRUE,FALSE
"ENO1",TRUE,FALSE
"ENO2",TRUE,FALSE
"ENO3",TRUE,FALSE
"ENOPH1",TRUE,FALSE
"ENOSF1",TRUE,FALSE
"ENOX1",TRUE,FALSE
"ENOX2",TRUE,FALSE
"ENPEP",TRUE,FALSE
"ENPP1",TRUE,FALSE
"ENPP2",TRUE,FALSE
"ENPP3",TRUE,FALSE
"ENPP4",TRUE,FALSE
"ENPP5",TRUE,FALSE
"ENPP6",TRUE,FALSE
"ENPP7",TRUE,FALSE
"ENSA",TRUE,FALSE
"ENTHD1",TRUE,FALSE
"ENTPD1",TRUE,FALSE
"ENTPD2",TRUE,FALSE
"ENTPD3",TRUE,FALSE
"ENTPD4",TRUE,FALSE
"ENTPD5",TRUE,FALSE
"ENTPD6",TRUE,FALSE
"ENTPD7",TRUE,FALSE
"ENTPD8",TRUE,FALSE
"ENY2",TRUE,FALSE
"EOMES",TRUE,FALSE
"EP300",TRUE,FALSE
"EP400",TRUE,FALSE
"EP400NL",TRUE,FALSE
"EPAS1",TRUE,FALSE
"EPB41",TRUE,FALSE
"EPB41L1",TRUE,FALSE
"EPB41L2",TRUE,FALSE
"EPB41L3",TRUE,FALSE
"EPB41L4A",TRUE,FALSE
"EPB41L4B",TRUE,FALSE
"EPB41L5",TRUE,FALSE
"EPB42",TRUE,FALSE
"EPB49",TRUE,FALSE
"EPC1",TRUE,FALSE
"EPC2",TRUE,FALSE
"EPCAM",TRUE,FALSE
"EPDR1",TRUE,FALSE
"EPGN",TRUE,FALSE
"EPHA1",TRUE,FALSE
"EPHA10",TRUE,FALSE
"EPHA2",TRUE,FALSE
"EPHA3",TRUE,FALSE
"EPHA4",TRUE,FALSE
"EPHA5",TRUE,FALSE
"EPHA6",TRUE,FALSE
"EPHA7",TRUE,FALSE
"EPHA8",TRUE,FALSE
"EPHB1",TRUE,FALSE
"EPHB2",TRUE,FALSE
"EPHB3",TRUE,FALSE
"EPHB4",TRUE,FALSE
"EPHB6",TRUE,FALSE
"EPHX1",TRUE,FALSE
"EPHX2",TRUE,FALSE
"EPM2A",TRUE,FALSE
"EPM2AIP1",TRUE,FALSE
"EPN1",TRUE,FALSE
"EPN2",TRUE,FALSE
"EPN3",TRUE,FALSE
"EPO",TRUE,FALSE
"EPOR",TRUE,FALSE
"EPPB9",TRUE,FALSE
"EPR1",TRUE,FALSE
"EPRS",TRUE,FALSE
"EPS15",TRUE,FALSE
"EPS15L1",TRUE,FALSE
"EPS8",TRUE,FALSE
"EPS8L1",TRUE,FALSE
"EPS8L2",TRUE,FALSE
"EPS8L3",TRUE,FALSE
"EPSTI1",TRUE,FALSE
"EPX",TRUE,FALSE
"EPYC",TRUE,FALSE
"ERAL1",TRUE,FALSE
"ERAP1",TRUE,FALSE
"ERAP2",TRUE,FALSE
"ERAS",TRUE,FALSE
"ERBB2",TRUE,FALSE
"ERBB2IP",TRUE,FALSE
"ERBB3",TRUE,FALSE
"ERBB4",TRUE,FALSE
"ERC1",TRUE,FALSE
"ERC2",TRUE,FALSE
"ERCC-00002",TRUE,FALSE
"ERCC-00003",TRUE,FALSE
"ERCC-00004",TRUE,FALSE
"ERCC-00009",TRUE,FALSE
"ERCC-00012",TRUE,FALSE
"ERCC-00013",TRUE,FALSE
"ERCC-00014",TRUE,FALSE
"ERCC-00016",TRUE,FALSE
"ERCC-00017",TRUE,FALSE
"ERCC-00019",TRUE,FALSE
"ERCC-00022",TRUE,FALSE
"ERCC-00024",TRUE,FALSE
"ERCC-00025",TRUE,FALSE
"ERCC-00028",TRUE,FALSE
"ERCC-00031",TRUE,FALSE
"ERCC-00033",TRUE,FALSE
"ERCC-00034",TRUE,FALSE
"ERCC-00035",TRUE,FALSE
"ERCC-00039",TRUE,FALSE
"ERCC-00040",TRUE,FALSE
"ERCC-00041",TRUE,FALSE
"ERCC-00042",TRUE,FALSE
"ERCC-00043",TRUE,FALSE
"ERCC-00044",TRUE,FALSE
"ERCC-00046",TRUE,FALSE
"ERCC-00048",TRUE,FALSE
"ERCC-00051",TRUE,FALSE
"ERCC-00053",TRUE,FALSE
"ERCC-00054",TRUE,FALSE
"ERCC-00057",TRUE,FALSE
"ERCC-00058",TRUE,FALSE
"ERCC-00059",TRUE,FALSE
"ERCC-00060",TRUE,FALSE
"ERCC-00061",TRUE,FALSE
"ERCC-00062",TRUE,FALSE
"ERCC-00067",TRUE,FALSE
"ERCC-00069",TRUE,FALSE
"ERCC-00071",TRUE,FALSE
"ERCC-00073",TRUE,FALSE
"ERCC-00074",TRUE,FALSE
"ERCC-00075",TRUE,FALSE
"ERCC-00076",TRUE,FALSE
"ERCC-00077",TRUE,FALSE
"ERCC-00078",TRUE,FALSE
"ERCC-00079",TRUE,FALSE
"ERCC-00081",TRUE,FALSE
"ERCC-00083",TRUE,FALSE
"ERCC-00084",TRUE,FALSE
"ERCC-00085",TRUE,FALSE
"ERCC-00086",TRUE,FALSE
"ERCC-00092",TRUE,FALSE
"ERCC-00095",TRUE,FALSE
"ERCC-00096",TRUE,FALSE
"ERCC-00097",TRUE,FALSE
"ERCC-00098",TRUE,FALSE
"ERCC-00099",TRUE,FALSE
"ERCC-00104",TRUE,FALSE
"ERCC-00108",TRUE,FALSE
"ERCC-00109",TRUE,FALSE
"ERCC-00111",TRUE,FALSE
"ERCC-00112",TRUE,FALSE
"ERCC-00113",TRUE,FALSE
"ERCC-00116",TRUE,FALSE
"ERCC-00117",TRUE,FALSE
"ERCC-00120",TRUE,FALSE
"ERCC-00123",TRUE,FALSE
"ERCC-00126",TRUE,FALSE
"ERCC-00130",TRUE,FALSE
"ERCC-00131",TRUE,FALSE
"ERCC-00134",TRUE,FALSE
"ERCC-00136",TRUE,FALSE
"ERCC-00137",TRUE,FALSE
"ERCC-00138",TRUE,FALSE
"ERCC-00142",TRUE,FALSE
"ERCC-00143",TRUE,FALSE
"ERCC-00144",TRUE,FALSE
"ERCC-00145",TRUE,FALSE
"ERCC-00147",TRUE,FALSE
"ERCC-00148",TRUE,FALSE
"ERCC-00150",TRUE,FALSE
"ERCC-00154",TRUE,FALSE
"ERCC-00156",TRUE,FALSE
"ERCC-00157",TRUE,FALSE
"ERCC-00158",TRUE,FALSE
"ERCC-00160",TRUE,FALSE
"ERCC-00162",TRUE,FALSE
"ERCC-00163",TRUE,FALSE
"ERCC-00164",TRUE,FALSE
"ERCC-00165",TRUE,FALSE
"ERCC-00168",TRUE,FALSE
"ERCC-00170",TRUE,FALSE
"ERCC-00171",TRUE,FALSE
"ERCC1",TRUE,FALSE
"ERCC2",TRUE,FALSE
"ERCC3",TRUE,FALSE
"ERCC4",TRUE,FALSE
"ERCC5",TRUE,FALSE
"ERCC6",TRUE,FALSE
"ERCC6L",TRUE,FALSE
"ERCC8",TRUE,FALSE
"EREG",TRUE,FALSE
"ERF",TRUE,FALSE
"ERG",TRUE,FALSE
"ERGIC1",TRUE,FALSE
"ERGIC2",TRUE,FALSE
"ERGIC3",TRUE,FALSE
"ERH",TRUE,FALSE
"ERI1",TRUE,FALSE
"ERI2",TRUE,FALSE
"ERI3",TRUE,FALSE
"ERICH1",TRUE,FALSE
"ERLIN1",TRUE,FALSE
"ERLIN2",TRUE,FALSE
"ERMAP",TRUE,FALSE
"ERMN",TRUE,FALSE
"ERMP1",TRUE,FALSE
"ERN1",TRUE,FALSE
"ERN2",TRUE,FALSE
"ERO1L",TRUE,FALSE
"ERO1LB",TRUE,FALSE
"ERP27",TRUE,FALSE
"ERP29",TRUE,FALSE
"ERP44",TRUE,FALSE
"ERRFI1",TRUE,FALSE
"ERV3",TRUE,FALSE
"ERVWE1",TRUE,FALSE
"ESAM",TRUE,FALSE
"ESCO1",TRUE,FALSE
"ESCO2",TRUE,FALSE
"ESD",TRUE,FALSE
"ESF1",TRUE,FALSE
"ESM1",TRUE,FALSE
"ESPL1",TRUE,FALSE
"ESPN",TRUE,FALSE
"ESPNL",TRUE,FALSE
"ESR1",TRUE,FALSE
"ESR2",TRUE,FALSE
"ESRP2",TRUE,FALSE
"ESRRA",TRUE,FALSE
"ESRRAP2",TRUE,FALSE
"ESRRB",TRUE,FALSE
"ESRRG",TRUE,FALSE
"ESX1",TRUE,FALSE
"ESYT1",TRUE,FALSE
"ETAA1",TRUE,FALSE
"ETF1",TRUE,FALSE
"ETFA",TRUE,FALSE
"ETFB",TRUE,FALSE
"ETFDH",TRUE,FALSE
"ETHE1",TRUE,FALSE
"ETNK1",TRUE,FALSE
"ETNK2",TRUE,FALSE
"ETS1",TRUE,FALSE
"ETS2",TRUE,FALSE
"ETV1",TRUE,FALSE
"ETV2",TRUE,FALSE
"ETV3",TRUE,FALSE
"ETV3L",TRUE,FALSE
"ETV4",TRUE,FALSE
"ETV5",TRUE,FALSE
"ETV6",TRUE,FALSE
"ETV7",TRUE,FALSE
"EVC",TRUE,FALSE
"EVC2",TRUE,FALSE
"EVI1",TRUE,FALSE
"EVI2A",TRUE,FALSE
"EVI2B",TRUE,FALSE
"EVI5L",TRUE,FALSE
"EVL",TRUE,FALSE
"EVPL",TRUE,FALSE
"EVX1",TRUE,FALSE
"EVX2",TRUE,FALSE
"EWSR1",TRUE,FALSE
"EXD1",TRUE,FALSE
"EXD2",TRUE,FALSE
"EXD3",TRUE,FALSE
"EXO1",TRUE,FALSE
"EXOC1",TRUE,FALSE
"EXOC2",TRUE,FALSE
"EXOC3",TRUE,FALSE
"EXOC3L",TRUE,FALSE
"EXOC3L2",TRUE,FALSE
"EXOC4",TRUE,FALSE
"EXOC5",TRUE,FALSE
"EXOC6",TRUE,FALSE
"EXOC6B",TRUE,FALSE
"EXOC7",TRUE,FALSE
"EXOC8",TRUE,FALSE
"EXOD1",TRUE,FALSE
"EXOG",TRUE,FALSE
"EXOSC1",TRUE,FALSE
"EXOSC10",TRUE,FALSE
"EXOSC2",TRUE,FALSE
"EXOSC3",TRUE,FALSE
"EXOSC4",TRUE,FALSE
"EXOSC5",TRUE,FALSE
"EXOSC6",TRUE,FALSE
"EXOSC7",TRUE,FALSE
"EXOSC8",TRUE,FALSE
"EXOSC9",TRUE,FALSE
"EXPH5",TRUE,FALSE
"EXT1",TRUE,FALSE
"EXT2",TRUE,FALSE
"EXTL1",TRUE,FALSE
"EXTL2",TRUE,FALSE
"EXTL3",TRUE,FALSE
"EYA1",TRUE,FALSE
"EYA2",TRUE,FALSE
"EYA3",TRUE,FALSE
"EYA4",TRUE,FALSE
"EYS",TRUE,FALSE
"EZH1",TRUE,FALSE
"EZH2",TRUE,FALSE
"EZR",TRUE,FALSE
"F10",TRUE,FALSE
"F11",TRUE,FALSE
"F11R",TRUE,FALSE
"F12",TRUE,FALSE
"F13A1",TRUE,FALSE
"F13B",TRUE,FALSE
"F2",TRUE,FALSE
"F2R",TRUE,FALSE
"F2RL1",TRUE,FALSE
"F2RL2",TRUE,FALSE
"F2RL3",TRUE,FALSE
"F3",TRUE,FALSE
"F5",TRUE,FALSE
"F7",TRUE,FALSE
"F8",TRUE,FALSE
"F8A1",TRUE,FALSE
"F8A2",TRUE,FALSE
"F8A3",TRUE,FALSE
"F9",TRUE,FALSE
"FA2H",TRUE,FALSE
"FAAH",TRUE,FALSE
"FAAH2",TRUE,FALSE
"FABP1",TRUE,FALSE
"FABP12",TRUE,FALSE
"FABP2",TRUE,FALSE
"FABP3",TRUE,FALSE
"FABP4",TRUE,FALSE
"FABP5",TRUE,FALSE
"FABP5L3",TRUE,FALSE
"FABP6",TRUE,FALSE
"FABP7",TRUE,FALSE
"FABP9",TRUE,FALSE
"FADD",TRUE,FALSE
"FADS1",TRUE,FALSE
"FADS2",TRUE,FALSE
"FADS3",TRUE,FALSE
"FADS6",TRUE,FALSE
"FAF1",TRUE,FALSE
"FAF2",TRUE,FALSE
"FAH",TRUE,FALSE
"FAHD1",TRUE,FALSE
"FAHD2A",TRUE,FALSE
"FAHD2B",TRUE,FALSE
"FAIM",TRUE,FALSE
"FAIM2",TRUE,FALSE
"FAIM3",TRUE,FALSE
"FALZ",TRUE,FALSE
"FAM100A",TRUE,FALSE
"FAM100B",TRUE,FALSE
"FAM101A",TRUE,FALSE
"FAM101B",TRUE,FALSE
"FAM102A",TRUE,FALSE
"FAM102B",TRUE,FALSE
"FAM103A1",TRUE,FALSE
"FAM104A",TRUE,FALSE
"FAM104B",TRUE,FALSE
"FAM105A",TRUE,FALSE
"FAM105B",TRUE,FALSE
"FAM107A",TRUE,FALSE
"FAM107B",TRUE,FALSE
"FAM108A1",TRUE,FALSE
"FAM108A3",TRUE,FALSE
"FAM108B1",TRUE,FALSE
"FAM109A",TRUE,FALSE
"FAM109B",TRUE,FALSE
"FAM10A4",TRUE,FALSE
"FAM10A6",TRUE,FALSE
"FAM10A7",TRUE,FALSE
"FAM110A",TRUE,FALSE
"FAM110B",TRUE,FALSE
"FAM110C",TRUE,FALSE
"FAM111A",TRUE,FALSE
"FAM111B",TRUE,FALSE
"FAM113A",TRUE,FALSE
"FAM113B",TRUE,FALSE
"FAM114A1",TRUE,FALSE
"FAM114A2",TRUE,FALSE
"FAM115A",TRUE,FALSE
"FAM115C",TRUE,FALSE
"FAM116A",TRUE,FALSE
"FAM116B",TRUE,FALSE
"FAM117A",TRUE,FALSE
"FAM117B",TRUE,FALSE
"FAM118A",TRUE,FALSE
"FAM118B",TRUE,FALSE
"FAM119A",TRUE,FALSE
"FAM119B",TRUE,FALSE
"FAM120A",TRUE,FALSE
"FAM120AOS",TRUE,FALSE
"FAM120B",TRUE,FALSE
"FAM120C",TRUE,FALSE
"FAM122A",TRUE,FALSE
"FAM122B",TRUE,FALSE
"FAM122C",TRUE,FALSE
"FAM123A",TRUE,FALSE
"FAM123B",TRUE,FALSE
"FAM123C",TRUE,FALSE
"FAM124A",TRUE,FALSE
"FAM124B",TRUE,FALSE
"FAM125A",TRUE,FALSE
"FAM125B",TRUE,FALSE
"FAM126A",TRUE,FALSE
"FAM126B",TRUE,FALSE
"FAM127A",TRUE,FALSE
"FAM127B",TRUE,FALSE
"FAM127C",TRUE,FALSE
"FAM128B",TRUE,FALSE
"FAM129A",TRUE,FALSE
"FAM129B",TRUE,FALSE
"FAM129C",TRUE,FALSE
"FAM12A",TRUE,FALSE
"FAM12B",TRUE,FALSE
"FAM131A",TRUE,FALSE
"FAM131B",TRUE,FALSE
"FAM131C",TRUE,FALSE
"FAM132A",TRUE,FALSE
"FAM133A",TRUE,FALSE
"FAM133B",TRUE,FALSE
"FAM134A",TRUE,FALSE
"FAM134B",TRUE,FALSE
"FAM134C",TRUE,FALSE
"FAM135A",TRUE,FALSE
"FAM135B",TRUE,FALSE
"FAM136A",TRUE,FALSE
"FAM136B",TRUE,FALSE
"FAM139A",TRUE,FALSE
"FAM13A",TRUE,FALSE
"FAM13AOS",TRUE,FALSE
"FAM13B",TRUE,FALSE
"FAM13C1",TRUE,FALSE
"FAM149A",TRUE,FALSE
"FAM149B1",TRUE,FALSE
"FAM14B",TRUE,FALSE
"FAM150A",TRUE,FALSE
"FAM150B",TRUE,FALSE
"FAM151A",TRUE,FALSE
"FAM151B",TRUE,FALSE
"FAM153A",TRUE,FALSE
"FAM153B",TRUE,FALSE
"FAM153C",TRUE,FALSE
"FAM154A",TRUE,FALSE
